"schoolid","schoolname","calendaryear","firsttimebaryear","gradtotal","graddidnottake","graddidnottakepct","gradnoinfo","gradnoinfopct","graddidnottakenoinfopct","prioryrfirsttimetaker","totalfirsttimetakers","totalfirsttimepassers","reportpct","avgschoolpasspct","avgstatepasspct","avgpasspctdiff","ultimatebaryear","ultimatecohorttotal","ultimatedidnottake","ultimatenoinfo","ultimatetakers","ultimatepassers","ultimateschoolpasspct"
"01164901","Loyola Marymount University-Los Angeles","2018","2017","295","14","","22","","","33","292","","","0.74320000","0.66250000","0.08070000","2015","372","10","0","362","337","0.93090000"
"01164901","Loyola Marymount University-Los Angeles","2019","2018","276","31","0.11230000","0","0.00000000","0.11230000","27","272","195","","0.71690000","0.60340000","0.11350000","2016","361","7","0","354","336","0.94920000"
"01164901","Loyola Marymount University-Los Angeles","2020","2019","320","33","0.10310000","0","0.00000000","0.10310000","23","310","241","","0.77740000","0.69200000","0.08540000","2017","293","7","0","286","265","0.92660000"
"01193400","Vermont Law School","2009","2008","","","","","","","","146","","0.71230000","0.90400000","0.86850000","0.03550000","","","","","","",""
"01193400","Vermont Law School","2010","2009","","","","","","","","178","","0.72470000","0.64340000","0.81030000","-0.16690000","","","","","","",""
"01193400","Vermont Law School","2011","2010","","","","","","","","159","","0.71700000","0.79820000","0.85370000","-0.05550000","","","","","","",""
"01193400","Vermont Law School","2012","2011","","","","","","","","171","","0.76610000","0.78630000","0.80520000","-0.01890000","","","","","","",""
"01193400","Vermont Law School","2013","2012","","","","","","","","196","","1.00000000","0.72430000","0.80000000","-0.07570000","","","","","","",""
"01193400","Vermont Law School","2014","2013","","","","","","","","198","","0.70200000","0.77000000","0.81820000","-0.04820000","","","","","","",""
"01193400","Vermont Law School","2015","2014","","","","","","","","134","","0.71640000","0.66670000","0.77510000","-0.10840000","","","","","","",""
"01193400","Vermont Law School","2016","2015","","","","","","","","153","","0.96080000","0.63250000","0.71260000","-0.08010000","","","","","","",""
"01193400","Vermont Law School","2017","2016","122","23","","4","","","15","110","","","0.64540000","0.73300000","-0.08760000","","","","","","",""
"01193400","Vermont Law School","2018","2017","126","13","","3","","","7","117","","","0.60680000","0.75150000","-0.14470000","2015","165","2","5","158","135","0.85440000"
"01193400","Vermont Law School","2019","2018","140","13","0.09290000","3","0.02140000","0.11430000","14","138","96","","0.69570000","0.75470000","-0.05900000","2016","122","5","4","113","84","0.74340000"
"01193400","Vermont Law School","2020","2019","116","17","0.14660000","3","0.02590000","0.17240000","12","118","54","","0.45760000","0.71460000","-0.25700000","2017","126","2","1","123","93","0.75610000"
"01262700","Western Michigan University","2009","2008","","","","","","","","718","","0.72420000","0.70580000","0.84470000","-0.13890000","","","","","","",""
"01262700","Western Michigan University","2010","2009","","","","","","","","887","","0.71360000","0.77410000","0.86310000","-0.08900000","","","","","","",""
"01262700","Western Michigan University","2011","2010","","","","","","","","851","","0.71920000","0.74350000","0.84530000","-0.10180000","","","","","","",""
"01262700","Western Michigan University","2012","2011","","","","","","","","909","","0.77340000","0.72140000","0.83100000","-0.10960000","","","","","","",""
"01262700","Western Michigan University","2013","2012","","","","","","","","966","","0.72260000","0.55300000","0.71210000","-0.15910000","","","","","","",""
"01262700","Western Michigan University","2014","2013","","","","","","","","1062","","0.71190000","0.51450000","0.74140000","-0.22690000","","","","","","",""
"01262700","Western Michigan University","2015","2014","","","","","","","","822","","0.71050000","0.52730000","0.72350000","-0.19620000","","","","","","",""
"01262700","Western Michigan University","2016","2015","","","","","","","","652","","0.70400000","0.51860000","0.71580000","-0.19720000","","","","","","",""
"01262700","Western Michigan University","2017","2016","411","69","","61","","","147","428","","","0.48130000","0.72600000","-0.24470000","","","","","","",""
"01262700","Western Michigan University","2018","2017","352","1","","144","","","89","296","","","0.45950000","0.73840000","-0.27890000","2015","680","1","51","628","438","0.69750000"
"01262700","Western Michigan University","2019","2018","363","116","0.31960000","2","0.00550000","0.32510000","96","341","144","","0.42230000","0.71680000","-0.29450000","2016","411","3","40","368","254","0.69020000"
"01262700","Western Michigan University","2020","2019","279","103","0.36920000","0","0.00000000","0.36920000","99","275","100","","0.36360000","0.71390000","-0.35030000","2017","352","0","46","306","202","0.66010000"
"01310300","California Western School of Law","2009","2008","","","","","","","","247","","0.74090000","0.84150000","0.78070000","0.06080000","","","","","","",""
"01310300","California Western School of Law","2010","2009","","","","","","","","231","","1.00000000","0.77930000","0.73670000","0.04260000","","","","","","",""
"01310300","California Western School of Law","2011","2010","","","","","","","","280","","0.97140000","0.70610000","0.71630000","-0.01020000","","","","","","",""
"01310300","California Western School of Law","2012","2011","","","","","","","","269","","0.95540000","0.79390000","0.72460000","0.06930000","","","","","","",""
"01310300","California Western School of Law","2013","2012","","","","","","","","280","","0.93930000","0.77940000","0.71580000","0.06360000","","","","","","",""
"01310300","California Western School of Law","2014","2013","","","","","","","","239","","0.80330000","0.71350000","0.71330000","0.00020000","","","","","","",""
"01310300","California Western School of Law","2015","2014","","","","","","","","220","","0.98180000","0.71760000","0.66070000","0.05690000","","","","","","",""
"01310300","California Western School of Law","2016","2015","","","","","","","","252","","0.87300000","0.60000000","0.63910000","-0.03910000","","","","","","",""
"01310300","California Western School of Law","2017","2016","182","5","","7","","","6","176","","","0.63070000","0.60260000","0.02810000","","","","","","",""
"01310300","California Western School of Law","2018","2017","194","4","","7","","","8","191","","","0.59690000","0.66400000","-0.06710000","2015","218","0","4","214","182","0.85050000"
"01310300","California Western School of Law","2019","2018","192","2","0.01040000","6","0.03130000","0.04170000","7","191","99","","0.51830000","0.60860000","-0.09030000","2016","182","5","0","177","149","0.84180000"
"01310300","California Western School of Law","2020","2019","216","14","0.06480000","0","0.00000000","0.06480000","3","205","101","","0.49260000","0.69430000","-0.20170000","2017","194","3","0","191","155","0.81150000"
"02053000","Liberty University","2009","2008","","","","","","","","44","","0.86360000","0.94720000","0.84630000","0.10090000","","","","","","",""
"02053000","Liberty University","2010","2009","","","","","","","","51","","1.01960000","0.74990000","0.79450000","-0.04460000","","","","","","",""
"02053000","Liberty University","2011","2010","","","","","","","","52","","1.00000000","0.71130000","0.79740000","-0.08610000","","","","","","",""
"02053000","Liberty University","2012","2011","","","","","","","","82","","1.00000000","0.71970000","0.81480000","-0.09510000","","","","","","",""
"02053000","Liberty University","2013","2012","","","","","","","","97","","1.00000000","0.76270000","0.79140000","-0.02870000","","","","","","",""
"02053000","Liberty University","2014","2013","","","","","","","","82","","1.00000000","0.70750000","0.78620000","-0.07870000","","","","","","",""
"02053000","Liberty University","2015","2014","","","","","","","","78","","1.00000000","0.62790000","0.74610000","-0.11820000","","","","","","",""
"02053000","Liberty University","2016","2015","","","","","","","","60","","1.00000000","0.73360000","0.73070000","0.00290000","","","","","","",""
"02053000","Liberty University","2017","2016","56","6","","0","","","5","55","","","0.83640000","0.73610000","0.10030000","","","","","","",""
"02053000","Liberty University","2018","2017","58","5","","0","","","5","58","","","0.81030000","0.74240000","0.06790000","2015","61","0","1","60","56","0.93330000"
"02053000","Liberty University","2019","2018","42","3","0.07140000","0","0.00000000","0.07140000","7","46","44","","0.95650000","0.73790000","0.21860000","2016","56","1","1","54","51","0.94440000"
"02053000","Liberty University","2020","2019","51","4","0.07840000","0","0.00000000","0.07840000","3","50","46","","0.92000000","0.77250000","0.14750000","2017","62","2","0","60","56","0.93330000"
"02179937","Western State College of Law","2009","2008","","","","","","","","105","","0.96190000","0.67320000","0.78230000","-0.10910000","","","","","","",""
